Name,Map,MapSize,Gamemode,Region,Players,QueuePlayers,MaxPlayers,Hz,DayNight,IsOfficial,HasPassword,AntiCheat,Build,DateTimestamp
[E4GL] DevServer | discord.gg/E4GL | E4GL.COM,Isle,Ultra,CONQ,Europe_Central,0,0,254,120,Day,False,True,EAC,Production 2.0.1 - Community Servers,2023-08-12 13:02:06
[TLR] The Last Rifles [EU3] | discord.gg/tlr,Lonovo,Ultra,CONQ,Europe_Central,158,1,254,240,Night,False,False,EAC,Production 2.0.2,2023-08-12 13:02:06
[TLR] Battlebit League #2 | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-12 13:02:06
[TLR] Battlebit Blitz [EU #1] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-12 13:02:06
190-8V-00,TensaTown,Medium,RUSH,Europe_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
188-LC-01,Salhan,Medium,RUSH,America_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
194-J4-00,TensaTown,Ultra,CONQ,Australia_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
190-JY-00,Namak,Medium,DOMI,Europe_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
190-J7-00,Eduardovo,Medium,DOMI,Europe_Central,62,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
172-JR-00,TensaTown,Medium,RUSH,Japan_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
185-LV-03,Isle,Big,CONQ,America_Central,91,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
186-LD-04,Valley,Medium,RUSH,America_Central,19,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
[TLR] PUGS #1 | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-12 08:02:24
172-B6-00,Isle,Ultra,CONQ,Japan_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
174-J2-04,Salhan,Big,DOMI,America_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
184-JG-02,District,Big,DOMI,America_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
[TLR] The Last Rifles [EU4] | discord.gg/tlr,Lonovo,Big,CONQ,Europe_Central,105,12,128,240,Day,False,False,EAC,Production 2.0.2,2023-08-12 08:02:24
[Physgun.com] Protect the VIP,District,Ultra,CONQ,America_Central,0,0,254,120,Day,False,False,EAC,Production 2.0.1 - Community Servers,2023-08-12 08:02:24
186-LP-00,Wakistan,Big,CONQ,America_Central,117,7,128,60,Night,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
194-2G-01,TensaTown,Ultra,CONQ,Australia_Central,216,8,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
176-JR-03,Salhan,Medium,RUSH,America_Central,29,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
174-J2-01,WineParadise,Ultra,CONQ,America_Central,250,4,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
172-X-00,SandySunset,Ultra,CONQ,Japan_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
177-J8-00,Salhan,Ultra,CONQ,Europe_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
174-J2-00,Lonovo,Ultra,CONQ,America_Central,86,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
194-BX-01,Basra,Ultra,CONQ,Australia_Central,185,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
186-LC-03,Namak,Big,DOMI,America_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
176-JR-06,Dustydew,Medium,DOMI,America_Central,32,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
190-Y-01,Valley,Ultra,CONQ,Brazil_Central,147,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
174-JM-02,Basra,Ultra,CONQ,America_Central,247,7,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
176-AL-01,Salhan,Medium,RUSH,America_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
190-8Q-00,Valley,Big,DOMI,Europe_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
[TLR] Battlebit Blitz [EU #2] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-12 08:02:24
184-JG-01,Wakistan,Ultra,CONQ,America_Central,253,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
Sledmore's Server,River,Tiny,FFA,Europe_Central,0,0,16,120,Day,False,True,EAC,Production 2.0.1 - Community Servers,2023-08-12 08:02:24
174-82-01,District,Medium,RUSH,America_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
194-2G-00,SandySunset,Ultra,CONQ,Australia_Central,251,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
Quakecon Lan Party Event,Valley,Medium,RUSH,America_Central,38,0,64,120,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
190-JP-01,TensaTown,Medium,RUSH,Europe_Central,56,5,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
190-J8-00,WineParadise,Big,CONQ,Europe_Central,121,6,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
185-LV-02,Isle,Big,CONQ,America_Central,111,4,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
188-LD-00,Lonovo,Medium,RUSH,America_Central,56,2,64,60,Night,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
177-8V-02,Azagor,Big,CONQ,Europe_Central,125,3,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
186-LD-02,TensaTown,Medium,RUSH,America_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
174-JB-00,Salhan,Medium,RUSH,America_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
188-LC-05,Wakistan,Ultra,CONQ,America_Central,247,7,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
172-J1-00,SandySunset,Ultra,DOMI,Japan_Central,223,5,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
174-82-00,WineParadise,Ultra,CONQ,America_Central,216,7,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
io THE CLONE [CUSTOM] [120Hz],Isle,Ultra,CONQ,Europe_Central,0,0,254,120,Day,False,False,EAC,Production 2.0.1 - Community Servers,2023-08-12 08:02:24
172-8X-00,Frugis,Ultra,DOMI,Japan_Central,191,7,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
172-Z-00,District,Medium,DOMI,Japan_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
186-L8-01,WineParadise,Ultra,CONQ,America_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
[TLR] The Last Rifles [EU5] | discord.gg/tlr,Namak,Medium,DOMI,Europe_Central,64,0,64,240,Day,False,False,EAC,Production 2.0.2,2023-08-12 08:02:24
172-2R-00,Construction,Ultra,DOMI,Japan_Central,246,7,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
 [01][144Hz][Cla BR] Sem Chorar [127vs127],Namak,Ultra,DOMI,Brazil_Central,0,0,254,144,Day,False,False,EAC,Production 2.0.2,2023-08-12 08:02:24
24/7 Voxel Gamemode Testing,VoxelLand,Ultra,VoxelFortify,Developer_Server,2,0,254,60,Night,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
186-LC-05,Valley,Ultra,CONQ,America_Central,249,5,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
BattleBitFriends | Discord.gg/BBFriends,Eduardovo,Ultra,CONQ,America_Central,0,0,254,120,Day,False,True,EAC,Production 2.0.2,2023-08-12 08:02:24
188-LC-02,Lonovo,Ultra,CONQ,America_Central,104,1,254,60,Night,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
194-JJ-01,Isle,Medium,CaptureTheFlag,America_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
184-JG-04,Salhan,Big,DOMI,America_Central,127,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
174-JM-04,Azagor,Ultra,CONQ,America_Central,23,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
190-JD-00,WineParadise,Medium,DOMI,Europe_Central,61,3,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
194-2R-00,Namak,Ultra,DOMI,Australia_Central,200,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
Modest Escalation [dev][discord.gg/modest],Azagor,Tiny,TDM,America_Central,0,0,36,60,Day,False,True,EAC,Production 2.0.1 - Community Servers,2023-08-12 08:02:24
172-P-00,Wakistan,Ultra,DOMI,Japan_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
[TLR] Battlebit League #1 | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-12 08:02:24
188-LP-01,Eduardovo,Ultra,CONQ,America_Central,189,9,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
194-BX-00,TensaTown,Ultra,FRONTLINE,Australia_Central,225,4,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
Prowiler's Developement Server,Salhan,Tiny,TDM,Europe_Central,0,0,36,60,Day,False,True,EAC,Production 2.0.1 - Community Servers,2023-08-12 08:02:24
186-LC-02,Namak,Medium,RUSH,America_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
174-8Y-05,Wakistan,Big,DOMI,America_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
176-JR-01,SandySunset,Ultra,CONQ,America_Central,253,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
 [02][144Hz][Cla BR] Sem Chorar [64vs64],Namak,Big,DOMI,Brazil_Central,21,0,128,144,Day,False,False,EAC,Production 2.0.2,2023-08-12 08:02:24
172-B2-00,WineParadise,Medium,DOMI,Japan_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
174-8Y-01,SandySunset,Ultra,CONQ,America_Central,245,8,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
 [04][240Hz][Cla BR] Sem Chorar [16vs16],Azagor,Small,TDM,Brazil_Central,0,0,32,240,Day,False,False,EAC,Production 2.0.2,2023-08-12 08:02:24
[TLR] The Last Rifles [EU2] | discord.gg/tlr,WineParadise,Ultra,CONQ,Europe_Central,251,3,254,240,Day,False,False,EAC,Production 2.0.2,2023-08-12 08:02:24
[TLR] The Last Rifles [EU1] | discord.gg/tlr,Salhan,Ultra,CONQ,Europe_Central,245,9,254,240,Day,False,False,EAC,Production 2.0.2,2023-08-12 08:02:24
185-LV-00,TensaTown,Ultra,FRONTLINE,America_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
[bloodisgood.eu] Zombies,Azagor,Big,FRONTLINE,Europe_Central,0,0,128,60,Day,False,True,EAC,Production 2.0.1 - Community Servers,2023-08-12 08:02:24
188-L8-01,TensaTown,Ultra,CONQ,America_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
190-8Z-02,Basra,Ultra,CONQ,Europe_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
172-BX-00,Eduardovo,Ultra,DOMI,Japan_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
177-8Q-00,TensaTown,Ultra,CONQ,Europe_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
172-2-00,Namak,Medium,DOMI,Japan_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
Carley YOU SUGGEST GAMEMODES [discord.gg/Carley],Isle,Ultra,CONQ,America_Central,0,0,254,120,Day,False,True,EAC,Production 2.0.1 - Community Servers,2023-08-12 08:02:24
172-8Z-00,Valley,Ultra,DOMI,Japan_Central,230,5,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
[TLR] Battlebit Blitz [EU #3] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-12 08:02:24
172-21-00,Valley,Ultra,DOMI,Japan_Central,102,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
177-JN-00,SandySunset,Ultra,DOMI,Europe_Central,2,5,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
K's Test Server,District,Small,RUSH,America_Central,0,0,32,120,Day,False,True,EAC,Production 2.0.1 - Community Servers,2023-08-12 08:02:24
177-JD-00,District,Medium,DOMI,Europe_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
186-LC-00,Wakistan,Big,DOMI,America_Central,79,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
172-L4-00,Construction,Medium,DOMI,Japan_Central,63,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
177-89-00,Salhan,Big,DOMI,Europe_Central,126,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
 [03][144Hz][Cla BR] Sem Chorar [32vs32],District,Medium,CaptureTheFlag,Brazil_Central,1,0,64,144,Day,False,False,EAC,Production 2.0.2,2023-08-12 08:02:24
E4GL BBR DevServer,Isle,Ultra,CONQ,Europe_Central,0,0,254,120,Day,False,True,EAC,Production 2.0.1 - Community Servers,2023-08-12 08:02:24
[TLR] The Last Rifles [EU3] | discord.gg/tlr,River,Ultra,CONQ,Europe_Central,242,12,254,240,Day,False,False,EAC,Production 2.0.2,2023-08-12 08:02:24
[TLR] Battlebit League #2 | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-12 08:02:24
[TLR] Battlebit Blitz [EU #1] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-12 08:02:24
190-8V-00,Valley,Medium,DOMI,Europe_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 08:02:24
188-LC-01,Frugis,Medium,RUSH,America_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
194-J4-00,District,Ultra,CONQ,Australia_Central,252,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
177-24-01,SandySunset,Ultra,CONQ,Brazil_Central,147,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
194-JJ-02,Construction,Big,DOMI,America_Central,83,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
188-LP-04,TensaTown,Ultra,CONQ,America_Central,172,3,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
174-J2-02,SandySunset,Big,CONQ,America_Central,127,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
172-JR-00,Valley,Medium,DOMI,Japan_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
185-LV-03,Valley,Big,CONQ,America_Central,93,2,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
186-LD-04,TensaTown,Medium,RUSH,America_Central,61,3,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
188-LP-00,Salhan,Big,CONQ,America_Central,125,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
174-8Y-00,TensaTown,Big,CONQ,America_Central,81,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
[TLR] Battlebit Blitz [EU #3] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-12 06:02:10
186-LD-03,Lonovo,Medium,RUSH,America_Central,35,0,64,60,Night,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
177-2D-01,Frugis,Ultra,CONQ,Brazil_Central,80,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
176-AL-00,Frugis,Ultra,CONQ,America_Central,179,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
172-B6-00,Namak,Ultra,DOMI,Japan_Central,227,12,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
174-JB-03,Basra,Ultra,CONQ,America_Central,174,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
174-J2-04,District,Big,DOMI,America_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
184-JG-02,TensaTown,Big,CONQ,America_Central,102,4,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
[TLR] PUGS #1 | discord.gg/tlr,District,Small,RUSH,Europe_Central,1,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-12 06:02:10
[Physgun.com] Protect the VIP,District,Ultra,CONQ,America_Central,0,0,254,120,Day,False,False,EAC,Production 2.0.1 - Community Servers,2023-08-12 06:02:10
186-LP-00,Valley,Big,DOMI,America_Central,125,3,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
194-2G-01,Basra,Ultra,CONQ,Australia_Central,231,7,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
174-J8-02,Wakistan,Big,CONQ,America_Central,73,3,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
176-JR-03,District,Medium,RUSH,America_Central,60,4,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
186-LD-01,WineParadise,Ultra,CONQ,America_Central,65,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
188-LD-03,Namak,Medium,RUSH,America_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
174-J2-01,Lonovo,Ultra,CONQ,America_Central,242,12,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
172-X-00,Basra,Ultra,CONQ,Japan_Central,252,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
177-J8-00,SandySunset,Ultra,CONQ,Europe_Central,241,10,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
174-J2-00,Basra,Ultra,CONQ,America_Central,184,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
194-BX-01,Lonovo,Ultra,CONQ,Australia_Central,251,3,254,60,Night,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
186-LC-03,District,Big,DOMI,America_Central,125,2,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
174-J2-03,Basra,Big,CONQ,America_Central,126,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
176-JR-06,Namak,Medium,RUSH,America_Central,34,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
190-Y-01,Salhan,Ultra,CONQ,Brazil_Central,225,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
174-JM-02,Salhan,Ultra,CONQ,America_Central,166,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
176-AL-01,Dustydew,Medium,RUSH,America_Central,52,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
188-LD-01,Frugis,Ultra,CONQ,America_Central,251,3,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
[TLR] Battlebit League #2 | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-12 06:02:10
184-JG-01,SandySunset,Ultra,CONQ,America_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
Sledmore's Server,River,Tiny,FFA,Europe_Central,0,0,16,120,Day,False,True,EAC,Production 2.0.1 - Community Servers,2023-08-12 06:02:10
174-82-01,TensaTown,Medium,DOMI,America_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
194-2G-00,Basra,Ultra,CONQ,Australia_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
Quakecon Lan Party Event,Valley,Medium,RUSH,America_Central,64,0,64,120,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
188-LP-03,TensaTown,Medium,RUSH,America_Central,23,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
190-JP-01,Namak,Medium,RUSH,Europe_Central,54,3,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
186-LC-01,Frugis,Medium,RUSH,America_Central,50,5,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
185-LV-02,Wakistan,Big,CONQ,America_Central,123,4,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
188-LD-00,District,Medium,RUSH,America_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
177-8V-02,SandySunset,Big,CONQ,Europe_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
186-LD-02,Dustydew,Medium,RUSH,America_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
174-JB-00,Salhan,Medium,RUSH,America_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
 [01][144Hz][Cla BR] Sem Chorar [127vs127],Azagor,Ultra,CONQ,Brazil_Central,2,0,254,144,Day,False,False,EAC,Production 2.0.2,2023-08-12 06:02:10
188-LC-05,Lonovo,Ultra,CONQ,America_Central,251,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
174-J8-01,Frugis,Medium,RUSH,America_Central,12,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
172-J1-00,Dustydew,Ultra,DOMI,Japan_Central,249,5,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
174-82-00,Valley,Ultra,CONQ,America_Central,251,3,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
177-24-00,SandySunset,Medium,DOMI,Brazil_Central,58,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
172-8X-00,Valley,Ultra,DOMI,Japan_Central,251,3,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
172-Z-00,Namak,Medium,DOMI,Japan_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
174-J8-04,Wakistan,Big,DOMI,America_Central,66,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
194-JJ-03,Wakistan,Ultra,CONQ,America_Central,163,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
188-Z-02,TensaTown,Ultra,CONQ,America_Central,154,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
186-L8-01,Wakistan,Ultra,CONQ,America_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
194-2R-01,OilDunes,Ultra,DOMI,Australia_Central,1,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
[TLR] The Last Rifles [EU2] | discord.gg/tlr,District,Ultra,CONQ,Europe_Central,0,0,254,240,Day,False,False,EAC,Production 2.0.2,2023-08-12 06:02:10
188-LD-02,SandySunset,Ultra,CONQ,America_Central,164,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
172-2R-00,Namak,Ultra,DOMI,Japan_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
186-L7-02,WineParadise,Ultra,CONQ,America_Central,250,3,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
24/7 Voxel Gamemode Testing,VoxelLand,Ultra,VoxelFortify,Developer_Server,0,2,254,60,Night,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
186-LC-05,Namak,Ultra,DOMI,America_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
BattleBitFriends | Discord.gg/BBFriends,Eduardovo,Ultra,CONQ,America_Central,0,0,254,120,Day,False,True,EAC,Production 2.0.2,2023-08-12 06:02:10
188-LC-02,Wakistan,Ultra,CONQ,America_Central,177,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
194-JJ-01,TensaTown,Medium,RUSH,America_Central,59,4,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
184-JG-04,Frugis,Big,DOMI,America_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
174-JM-04,WineParadise,Ultra,CONQ,America_Central,250,3,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
190-JD-00,TensaTown,Medium,RUSH,Europe_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
194-2R-00,WineParadise,Ultra,DOMI,Australia_Central,196,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
188-LC-03,Azagor,Medium,RUSH,America_Central,33,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 06:02:10
